,event_id,division,round,team1,team2,score1,score2,match_link
20,8098,Division 4 X-Ball,Quarter-Finals,Baltimore Braves,Voodoo ,4,0,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=2000
21,8098,Division 3 X-Ball,Semi-Finals,Underground,Just Us,3,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=1501
22,8098,Division 3 X-Ball,Semi-Finals,DBS FACTORY,gg_Factory D3,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=1500
23,8098,Division 3 X-Ball,Finals,DBS FACTORY,Underground,3,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=1500
24,8098,Division 3 X-Ball,Finals,Just Us,gg_Factory D3,4,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=1501
25,8098,Division 3 X-Ball,Ocho-Finals,XPX Factory ,NC Xplicit,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=1500
26,8098,Division 3 X-Ball,Ocho-Finals,Underground,BLACKOUT ,5,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=1503
27,8098,Division 3 X-Ball,Ocho-Finals,Brawl,NEXUS,4,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=1502
28,8098,Division 3 X-Ball,Ocho-Finals,DBS FACTORY,Carolina Clutch Black,2,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=1501
29,8098,Division 3 X-Ball,Quarter-Finals,DBS FACTORY,tppcrew,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1501
30,8098,Division 3 X-Ball,Quarter-Finals,Just Us,Brawl,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1502
31,8098,Division 3 X-Ball,Quarter-Finals,Underground,Tropic Thunder,4,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1503
32,8098,Division 3 X-Ball,Quarter-Finals,gg_Factory D3,XPX Factory ,4,0,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1500
33,8098,Semi-Pro X-Ball,Semi-Finals,Blast Camp,Killers,5,0,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=501
34,8098,Semi-Pro X-Ball,Semi-Finals,PaintballFIT.com,Noobies,6,3,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=500
35,8098,Semi-Pro X-Ball,Finals,PaintballFIT.com,Blast Camp,4,3,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=500
36,8098,Semi-Pro X-Ball,Finals,Noobies,Killers,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=501
37,8098,Semi-Pro X-Ball,Ocho-Finals,Noobies,New Jersey Jesters,6,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=500
38,8098,Semi-Pro X-Ball,Ocho-Finals,Killers,Padres,4,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=503
39,8098,Semi-Pro X-Ball,Ocho-Finals,Annapolis A-Team,Ology,6,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=502
40,8098,Semi-Pro X-Ball,Ocho-Finals,gg_Factory,Colorado BLITZ,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=1&GID=501
41,8098,Semi-Pro X-Ball,Quarter-Finals,PaintballFIT.com,gg_Factory,5,0,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=501
42,8098,Semi-Pro X-Ball,Quarter-Finals,Blast Camp,Annapolis A-Team,5,0,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=502
43,8098,Semi-Pro X-Ball,Quarter-Finals,Killers,Royal City Seadogs,2,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=503
44,8098,Semi-Pro X-Ball,Quarter-Finals,Noobies,Nasty ,6,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=500
45,8098,Division 2 X-Ball,Semi-Finals,Malicious ,Shut up we're trying ,6,3,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=1001
46,8098,Division 2 X-Ball,Semi-Finals,AG Knights,TPP Totem,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=1000
47,8098,Division 2 X-Ball,Finals,AG Knights,Malicious ,3,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=1000
48,8098,Division 2 X-Ball,Finals,Shut up we're trying ,TPP Totem,4,3,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=1001
49,8098,Division 2 X-Ball,Quarter-Finals,AG Knights,New York Wrecking Crew,2,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1001
50,8098,Division 2 X-Ball,Quarter-Finals,Malicious ,Lonewolfpb,5,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1002
51,8098,Division 2 X-Ball,Quarter-Finals,Shut up we're trying ,Noobies,4,3,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1003
52,8098,Division 2 X-Ball,Quarter-Finals,TPP Totem,Shenanigans ,4,3,/cgi-bin/showgame.cgi?EID=8098&size=255&round=2&GID=1000
53,8098,Division 5 X-Ball,Semi-Finals,570 Bucks,Enemy of the State,2,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=2501
54,8098,Division 5 X-Ball,Semi-Finals,Suicide Squad,The Leftovers III,3,0,/cgi-bin/showgame.cgi?EID=8098&size=255&round=3&GID=2500
55,8098,Division 5 X-Ball,Finals,Suicide Squad,570 Bucks,3,2,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=2500
56,8098,Division 5 X-Ball,Finals,Enemy of the State,The Leftovers III,2,1,/cgi-bin/showgame.cgi?EID=8098&size=255&round=4&GID=2501
0,8016,Pro X-Ball,Finals,San Diego Dynasty,Houston Heat,4,3,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=0
1,8016,Pro X-Ball,Ocho-Finals,Edmonton Impact,Tampa Bay Damage,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=0
2,8016,Pro X-Ball,Ocho-Finals,San Diego Dynasty,MLKings,2,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=1
3,8016,Pro X-Ball,Semi-Finals,Houston Heat,Los Angeles Infamous,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=0
4,8016,Pro X-Ball,Semi-Finals,San Diego Dynasty,San Antonio X-Factor,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=1
5,8016,Pro X-Ball,Quarter-Finals,San Diego Dynasty,New Orleans Hurricanes,4,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=3
6,8016,Pro X-Ball,Quarter-Finals,Los Angeles Infamous,Edmonton Impact,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2
7,8016,Pro X-Ball,Quarter-Finals,Houston Heat,New York Xtreme,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1
8,8016,Pro X-Ball,Quarter-Finals,San Antonio X-Factor,San Diego Aftermath,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=0
9,8016,Division 3 X-Ball,Semi-Finals,tppcrew,gg_Factory D3,4,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=1501
10,8016,Division 3 X-Ball,Semi-Finals,Competitive Edge ,Underground,4,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=1500
11,8016,Division 3 X-Ball,Finals,tppcrew,Competitive Edge ,5,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=1500
12,8016,Division 3 X-Ball,Finals,Underground,gg_Factory D3,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=1501
13,8016,Division 3 X-Ball,Ocho-Finals,Texas Titans,Carolina Clutch Black,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=1500
14,8016,Division 3 X-Ball,Ocho-Finals,Just Us,DBS FACTORY,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=1503
15,8016,Division 3 X-Ball,Ocho-Finals,tppcrew,MURDAGOONS ,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=1502
16,8016,Division 3 X-Ball,Ocho-Finals,S.A. Ruthless ,Tribe ,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=1501
17,8016,Division 3 X-Ball,Quarter-Finals,Competitive Edge ,S.A. Ruthless ,5,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1501
18,8016,Division 3 X-Ball,Quarter-Finals,tppcrew,Tropic Thunder,5,4,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1502
19,8016,Division 3 X-Ball,Quarter-Finals,gg_Factory D3,Just Us,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1503
20,8016,Division 3 X-Ball,Quarter-Finals,Underground,Texas Titans,3,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1500
21,8016,Division 4 X-Ball,Semi-Finals,NJ BOMBSQUAD ,TCP Wrecking Machine,4,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=2001
22,8016,Division 4 X-Ball,Semi-Finals,Austin  Notorious D4,All Mixed Up,4,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=2000
23,8016,Division 4 X-Ball,Finals,Austin  Notorious D4,NJ BOMBSQUAD ,5,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=2000
24,8016,Division 4 X-Ball,Finals,TCP Wrecking Machine,All Mixed Up,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=2001
25,8016,Division 4 X-Ball,Ocho-Finals,ac kidz,Tulsa Saints,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=2000
26,8016,Division 4 X-Ball,Ocho-Finals,TCP Wrecking Machine,Cousins,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=2003
27,8016,Division 4 X-Ball,Ocho-Finals,NJ BOMBSQUAD ,Woodkings,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=2002
28,8016,Division 4 X-Ball,Ocho-Finals,L.A. Wildcards,Boss Ballers,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=2001
29,8016,Division 4 X-Ball,Quarter-Finals,Austin  Notorious D4,L.A. Wildcards,4,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2001
30,8016,Division 4 X-Ball,Quarter-Finals,NJ BOMBSQUAD ,Tension,3,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2002
31,8016,Division 4 X-Ball,Quarter-Finals,TCP Wrecking Machine,TKO,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2003
32,8016,Division 4 X-Ball,Quarter-Finals,All Mixed Up,ac kidz,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2000
33,8016,Semi-Pro X-Ball,Semi-Finals,Blast Camp,Colorado BLITZ,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=501
34,8016,Semi-Pro X-Ball,Semi-Finals,PaintballFIT.com,Royal City Seadogs,4,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=500
35,8016,Semi-Pro X-Ball,Finals,PaintballFIT.com,Blast Camp,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=500
36,8016,Semi-Pro X-Ball,Finals,Royal City Seadogs,Colorado BLITZ,3,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=501
37,8016,Semi-Pro X-Ball,Ocho-Finals,PaintballFIT.com,Annapolis A-Team,5,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=500
38,8016,Semi-Pro X-Ball,Ocho-Finals,Colorado BLITZ,Greenville Growl,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=503
39,8016,Semi-Pro X-Ball,Ocho-Finals,Ology,gg_Factory,6,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=502
40,8016,Semi-Pro X-Ball,Ocho-Finals,Nasty ,Noobies,4,3,/cgi-bin/showgame.cgi?EID=8016&size=255&round=1&GID=501
41,8016,Semi-Pro X-Ball,Quarter-Finals,Royal City Seadogs,Nasty ,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=501
42,8016,Semi-Pro X-Ball,Quarter-Finals,Blast Camp,Ology,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=502
43,8016,Semi-Pro X-Ball,Quarter-Finals,Colorado BLITZ,Killers,5,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=503
44,8016,Semi-Pro X-Ball,Quarter-Finals,PaintballFIT.com,Indianapolis Mutiny,5,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=500
45,8016,Division 2 X-Ball,Semi-Finals,New York Wrecking Crew,TPP Totem,5,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=1001
46,8016,Division 2 X-Ball,Semi-Finals,Shut up we're trying ,Malicious ,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=1000
47,8016,Division 2 X-Ball,Finals,New York Wrecking Crew,Shut up we're trying ,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=1000
48,8016,Division 2 X-Ball,Finals,TPP Totem,Malicious ,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=1001
49,8016,Division 2 X-Ball,Quarter-Finals,Shut up we're trying ,OutKast,4,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1001
50,8016,Division 2 X-Ball,Quarter-Finals,New York Wrecking Crew,Austin Notorious D2,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1002
51,8016,Division 2 X-Ball,Quarter-Finals,TPP Totem,AG Knights,4,0,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1003
52,8016,Division 2 X-Ball,Quarter-Finals,Malicious ,Dynamic ,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=1000
53,8016,Division 5 X-Ball,Quarter-Finals,All Mixed Up Gold AMU,Wastelanders,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2501
54,8016,Division 5 X-Ball,Quarter-Finals,Hawaiian Homegrown,TKO Purple Reign,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=2&GID=2500
55,8016,Division 5 X-Ball,Semi-Finals,All Mixed Up Gold AMU,Texas Titans D5,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=2501
56,8016,Division 5 X-Ball,Semi-Finals,Tribe Powerhouse,Hawaiian Homegrown,3,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=3&GID=2500
57,8016,Division 5 X-Ball,Finals,Tribe Powerhouse,All Mixed Up Gold AMU,2,1,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=2500
58,8016,Division 5 X-Ball,Finals,Texas Titans D5,Hawaiian Homegrown,3,2,/cgi-bin/showgame.cgi?EID=8016&size=255&round=4&GID=2501
0,7927,Pro X-Ball,Finals,San Diego Dynasty,Tampa Bay Damage,4,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=3500
1,7927,Pro X-Ball,Ocho-Finals,New Orleans Hurricanes,Los Angeles Infamous,1,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=3500
2,7927,Pro X-Ball,Ocho-Finals,Brooklyn Bears,NRG Elite,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=3501
3,7927,Pro X-Ball,Semi-Finals,San Diego Dynasty,New York Xtreme,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=3500
4,7927,Pro X-Ball,Semi-Finals,Tampa Bay Damage,Edmonton Impact,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=3501
5,7927,Pro X-Ball,Quarter-Finals,Edmonton Impact,Brooklyn Bears,6,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=3503
6,7927,Pro X-Ball,Quarter-Finals,New York Xtreme,New Orleans Hurricanes,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=3502
7,7927,Pro X-Ball,Quarter-Finals,Tampa Bay Damage,Houston Heat,4,3,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=3501
8,7927,Pro X-Ball,Quarter-Finals,San Diego Dynasty,San Antonio X-Factor,3,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=3500
9,7927,Semi-Pro X-Ball,Semi-Finals,PaintballFIT.com,Annapolis A-Team,6,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=501
10,7927,Semi-Pro X-Ball,Semi-Finals,Blast Camp,Noobies,2,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=500
11,7927,Semi-Pro X-Ball,Finals,PaintballFIT.com,Blast Camp,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=500
12,7927,Semi-Pro X-Ball,Finals,Noobies,Annapolis A-Team,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=501
13,7927,Semi-Pro X-Ball,Ocho-Finals,Noobies,Preferred mob,6,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=500
14,7927,Semi-Pro X-Ball,Ocho-Finals,Annapolis A-Team,Colorado BLITZ,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=503
15,7927,Semi-Pro X-Ball,Ocho-Finals,Nasty ,Royal City Seadogs,4,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=502
16,7927,Semi-Pro X-Ball,Ocho-Finals,Leverage ,gg_Factory,4,3,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=501
17,7927,Semi-Pro X-Ball,Quarter-Finals,Blast Camp,Leverage ,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=501
18,7927,Semi-Pro X-Ball,Quarter-Finals,PaintballFIT.com,Nasty ,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=502
19,7927,Semi-Pro X-Ball,Quarter-Finals,Annapolis A-Team,Killers,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=503
20,7927,Semi-Pro X-Ball,Quarter-Finals,Noobies,Padres,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=500
21,7927,Division 3 X-Ball,Semi-Finals,gg_Factory D3,Tropic Thunder,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=1501
22,7927,Division 3 X-Ball,Semi-Finals,TPP-Crew,Carolina Clutch Black,3,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=1500
23,7927,Division 3 X-Ball,Finals,gg_Factory D3,TPP-Crew,3,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=1500
24,7927,Division 3 X-Ball,Finals,Tropic Thunder,Carolina Clutch Black,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=1501
25,7927,Division 3 X-Ball,Ocho-Finals,Carolina Clutch Black,Wisconsin Infamous,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1500
26,7927,Division 3 X-Ball,Ocho-Finals,Tropic Thunder,Smoke,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1503
27,7927,Division 3 X-Ball,Ocho-Finals,gg_Factory D3,Swag Jackers,2,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1502
28,7927,Division 3 X-Ball,Ocho-Finals,HootiesPB NRG,Carolina Breakout,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1501
29,7927,Division 3 X-Ball,Quarter-Finals,TPP-Crew,HootiesPB NRG,4,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1501
30,7927,Division 3 X-Ball,Quarter-Finals,gg_Factory D3,XPX Factory ,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1502
31,7927,Division 3 X-Ball,Quarter-Finals,Tropic Thunder,DBS FACTORY,4,3,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1503
32,7927,Division 3 X-Ball,Quarter-Finals,Carolina Clutch Black,Brawl,4,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1500
33,7927,Division 2 X-Ball,Semi-Finals,Dynamic ,New York Wrecking Crew,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=1001
34,7927,Division 2 X-Ball,Semi-Finals,Shut up we're trying ,Brooklyn Cubs,6,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=1000
35,7927,Division 2 X-Ball,Finals,Dynamic ,Shut up we're trying ,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=1000
36,7927,Division 2 X-Ball,Finals,Brooklyn Cubs,New York Wrecking Crew,1,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=1001
37,7927,Division 2 X-Ball,Ocho-Finals,Malicious ,Lonewolfpb,5,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1000
38,7927,Division 2 X-Ball,Ocho-Finals,TPP Totem,STRUGGLE,5,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1003
39,7927,Division 2 X-Ball,Ocho-Finals,New York Wrecking Crew,TNB,4,3,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1002
40,7927,Division 2 X-Ball,Ocho-Finals,New England Storm,MIA OutKast,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=1&GID=1001
41,7927,Division 2 X-Ball,Quarter-Finals,Shut up we're trying ,New England Storm,4,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1001
42,7927,Division 2 X-Ball,Quarter-Finals,New York Wrecking Crew,Austin Notorious D2,4,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1002
43,7927,Division 2 X-Ball,Quarter-Finals,Dynamic ,TPP Totem,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1003
44,7927,Division 2 X-Ball,Quarter-Finals,Brooklyn Cubs,Malicious ,3,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=1000
45,7927,Division 4 X-Ball,Semi-Finals,L.A. Wildcards,Tension,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=2001
46,7927,Division 4 X-Ball,Semi-Finals,NJ BOMBSQUAD ,MLkids,4,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=2000
47,7927,Division 4 X-Ball,Finals,NJ BOMBSQUAD ,L.A. Wildcards,1,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=2000
48,7927,Division 4 X-Ball,Finals,Tension,MLkids,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=2001
49,7927,Division 4 X-Ball,Quarter-Finals,NJ BOMBSQUAD ,The Leftovers ,4,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=2001
50,7927,Division 4 X-Ball,Quarter-Finals,Tension,PR JESTERS,3,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=2002
51,7927,Division 4 X-Ball,Quarter-Finals,L.A. Wildcards,Latam,4,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=2003
52,7927,Division 4 X-Ball,Quarter-Finals,MLkids,Virginia Vendetta,4,3,/cgi-bin/showgame.cgi?EID=7927&size=255&round=2&GID=2000
53,7927,WNXL X-Ball,Finals,DESTINY,Cheetahs,3,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=3000
54,7927,WNXL X-Ball,Semi-Finals,Cheetahs,The Heroines,4,2,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=3001
55,7927,WNXL X-Ball,Semi-Finals,DESTINY,FEMMES FATALE,4,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=3000
56,7927,Division 5 X-Ball,Semi-Finals,Embry-Riddle Eagles Black,TPP Most Wanted,3,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=2501
57,7927,Division 5 X-Ball,Semi-Finals,Hawaiian Homegrown,Tikis Kraken,3,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=3&GID=2500
58,7927,Division 5 X-Ball,Finals,Embry-Riddle Eagles Black,Hawaiian Homegrown,3,0,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=2500
59,7927,Division 5 X-Ball,Finals,Tikis Kraken,TPP Most Wanted,2,1,/cgi-bin/showgame.cgi?EID=7927&size=255&round=4&GID=2501
0,7751,Pro X-Ball,Prelims,Tampa Bay Damage,ac DIESEL,4,2,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=9
1,7751,Pro X-Ball,Prelims,San Diego Aftermath,PARIS Camp Carnage,5,1,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=19
2,7751,Pro X-Ball,Prelims,ac DIESEL,PARIS Camp Carnage,6,3,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=306
3,7751,Pro X-Ball,Prelims,San Antonio X-Factor,New York Xtreme,4,0,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=8
4,7751,Pro X-Ball,Prelims,New York Xtreme,New Orleans Hurricanes,5,4,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=303
5,7751,Pro X-Ball,Prelims,New Orleans Hurricanes,Tsunami,7,1,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=18
6,7751,Pro X-Ball,Prelims,MLKings,Latin Saints,5,4,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=17
7,7751,Pro X-Ball,Prelims,Seattle Uprising,Columbus LVL,5,1,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=7
8,7751,Pro X-Ball,Prelims,Latin Saints,Columbus LVL,5,3,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=290
9,7751,Pro X-Ball,Prelims,Baltimore Revo,NRG Elite,4,1,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=0
10,7751,Pro X-Ball,Prelims,Red Legion,NRG Elite,5,1,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=12
11,7751,Pro X-Ball,Prelims,Lucky 15s Staffordshire,Red Legion,5,3,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=10
12,7751,Pro X-Ball,Prelims,NRG Elite,Lucky 15s Staffordshire,4,3,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=300
13,7751,Pro X-Ball,Prelims,Seattle Thunder,Sacramento DMG,6,0,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=11
14,7751,Pro X-Ball,Prelims,Sacramento DMG,Los Angeles Infamous,5,3,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=4
15,7751,Pro X-Ball,Prelims,Los Angeles Ironmen,Los Angeles Infamous,7,3,/cgi-bin/showgame.cgi?EID=7751&size=255&round=0&GID=1
16,7751,Pro X-Ball,Top 48/64,San Diego Dynasty,Houston Heat,5,4,/cgi-bin/showgame.cgi?EID=7751&size=255&round=1&GID=3
17,7751,Pro X-Ball,Top 48/64,Toulouse TonTons,Houston Heat,5,1,/cgi-bin/showgame.cgi?EID=7751&size=255&round=1&GID=302
